Open,High,Low,Close,Volume
2062.689,2152.496,2062.543,2150.625,160873812
2152.097,2169.57,2151.936,2160.342,144242218
2155.858,2183.714,2144.733,2162.464,126099467
2158.67,2175.395,2154.287,2162.239,94391522
2156.193,2174.819,2142.951,2168.353,99384183
2169.57,2190.398,2148.17,2153.31,103372872
2150.654,2170.394,2149.825,2159.053,78469664
2154.32,2220.263,2146.862,2213.611,143327708
2211.594,2220.475,2206.787,2219.132,121858630
2223.655,2234.724,2204.79,2205.897,129023501
2207.913,2234.869,2204.003,2233.252,115924934
2236.461,2269.512,2236.461,2269.128,128031402
2289.51,2296.113,2256.56,2276.992,139469931
2271.663,2293.317,2266.862,2285.364,118162813
2284.654,2289.139,2262.979,2276.07,122907877
2271.299,2283.896,2259.051,2275.34,122014924
2274.377,2295.484,2268.648,2283.658,120066676
2285.185,2290.205,2234.947,2242.997,125068275
2236.288,2317.617,2235.107,2311.74,144749889
2312.468,2332.783,2309.323,2325.682,165645981
2322.158,2326.764,2279.507,2309.499,153511167
2305.14,2305.602,2275.877,2284.909,119101835
2295.809,2324.509,2285.972,2317.07,125438026
2321.49,2329.581,2305.099,2328.221,134680458
2326.49,2335.806,2301.301,2315.139,149466584
2308.521,2325.118,2296.491,2320.911,118179722
2320.258,2362.943,2287.296,2302.598,161031674
2300.001,2308.38,2288.262,2291.304,92605741
2295.352,2346.921,2295.352,2346.505,128383760
2347.215,2363.797,2337.353,2358.977,141853934
2360.748,2383.763,2347.89,2382.475,149878907
2383.426,2391.821,2371.226,2385.422,139707892
2377.414,2421.154,2369.57,2419.02,140818172
2425.921,2440.376,2417.585,2428.154,167551402
2411.001,2437.415,2403.302,2433.13,150754505
2432.677,2441.726,2427.699,2434.477,116579966
2430.688,2433.893,2394.218,2418.53,120008634
2416.619,2443.032,2414.398,2432.402,109070386
2441.906,2444.804,2415.429,2421.558,116174994
2420.265,2427.075,2373.535,2382.914,123473334
2383.493,2397.941,2370.608,2397.178,110280577
2378.822,2378.822,2309.171,2325.951,144059478
2322.94,2330.879,2308.76,2314.164,96981828
2320.618,2338.78,2315.012,2325.819,88367374
2313.74,2340.709,2289.887,2293.341,117638667
2297.767,2324.627,2292.034,2313.22,97824887
2322.323,2366.164,2308.916,2365.593,126950494
2364.544,2369.649,2330.858,2359.506,120312752
2332.08,2333.54,2259.247,2273.404,161750025
2274.808,2328.143,2270.1,2326.306,131136598
2333.615,2351.441,2321.6,2347.179,141333692
2340.436,2352.021,2304.27,2324.293,139756348
2326.417,2333.667,2314.587,2318.611,98794148
2314.683,2320.961,2296.583,2310.593,84111903
2309.158,2333.286,2264.829,2286.605,117664456
2282.17,2286.329,2253.249,2263.968,90972788
2255.775,2276.222,2253.31,2270.277,80294086
2269.315,2312.078,2250.005,2278.401,116477813
2267.287,2276.05,2239.214,2240.016,93122772
2244.265,2261.314,2232.023,2257.434,87582105
2257.737,2317.86,2257.421,2317.374,131241284
2318.205,2330.813,2311.603,2324.242,119200910
2321.403,2331.995,2314.967,2328.278,101167299
2334.735,2344.894,2319.908,2326.715,97031526
2318.578,2319.988,2281.118,2297.669,104449015
2299.377,2323.477,2288.995,2301.259,96331195
2273.552,2273.552,2232.906,2236.302,127658698
2238.485,2246.868,2228.813,2236.621,85565473
2229.46,2243.949,2227.314,2234.395,77411774
2234.901,2253.421,2220.439,2227.74,89714323
2232.694,2241.34,2217.252,2225.295,81795267
2196.238,2212.586,2180.673,2211.592,86257470
2215.467,2234.725,2215.467,2225.775,82896544
2224.934,2233.04,2212.561,2226.126,80619621
2236.983,2242.479,2217.265,2219.553,73632704
2218.095,2226.262,2204.438,2206.78,66846340
2199.914,2204.987,2177.388,2181.942,71632323
2169.63,2196.432,2165.784,2194.846,79992178
2195.032,2197.508,2178.468,2193.796,68314181
2181.822,2206.027,2175.444,2197.602,71616927
2201.122,2250.11,2200.584,2244.643,109660556
2236.402,2245.119,2232.258,2242.169,95233730
2242.616,2242.616,2182.806,2184.538,96541315
2187.349,2226.117,2184.109,2218.318,91600261
2213.185,2224.63,2191.848,2199.307,96704188
2203.889,2210.581,2173.864,2177.912,76673970
2170.783,2179.647,2161.14,2174.123,68337936
2179.049,2222.811,2179.049,2205.497,88583464
2212.495,2236.066,2212.495,2231.166,92268146
2227.861,2240.256,2219.435,2235.575,86452356
2242.393,2255.208,2235.417,2246.3,90371933
2246.963,2247.864,2221.384,2232.971,98531637
2228.819,2247.674,2225.812,2246.831,90335476
2247.678,2250.854,2231.363,2241.92,86211224
2238.904,2239.926,2205.873,2217.01,83244975
2217.086,2225.186,2213.582,2224.797,71722893
2221.337,2252.872,2210.77,2251.806,110284376
2249.811,2288.091,2248.413,2282.87,126126006
2286.328,2309.392,2281.899,2299.986,139150514
2297.11,2305.301,2290.124,2305.114,124173176
2303.75,2314.183,2292.431,2302.403,128360026
2293.809,2304.953,2274.102,2275.667,124019844
2281.445,2292.595,2270.25,2288.533,101441213
2286.661,2301.702,2283.935,2293.077,107325061
2293.4,2322.099,2281.468,2321.318,132632995
2323.539,2334.335,2321.166,2324.017,125250729
2316.253,2325.721,2310.492,2317.749,111913032
2320.739,2325.534,2299.369,2300.595,108162554
2300.209,2313.425,2294.113,2299.252,96882814
2297.1,2297.1,2264.761,2272.416,101895818
2270.712,2276.865,2260.871,2270.931,76483303
2264.425,2266.692,2240.07,2242.11,81538694
2242.263,2250.629,2205.066,2210.898,89978077
2190.101,2190.101,2126.216,2148.355,94371094
2150.06,2163.846,2142.78,2162.041,77857472
2165.994,2169.356,2147.029,2156.215,75757790
2158.546,2161.681,2138.347,2159.291,69632271
2150.816,2150.816,2115.793,2143.454,75425016
2132.813,2132.813,2082.825,2084.021,77787930
2058.978,2085.86,2042.879,2073.095,79673224
2068.862,2068.862,1958.401,1963.235,109198215
1948.315,1963.566,1849.653,1959.508,138158516
1954.474,1959.158,1922.824,1951.495,101192527
1955.126,1980.54,1942.371,1950.013,105813318
1935.516,1987.984,1925.651,1979.206,100737968
1965.987,1995.916,1957.571,1995.242,78051393
1992.89,2007.62,1978.428,2006.56,86415418
1996.506,1996.537,1965.519,1994.268,93466471
1982.87,2022.136,1974.103,2006.098,100394183
2006.191,2021.541,2002.367,2007.199,91345222
1983.215,1983.215,1953.121,1958.273,84136491
1953.602,1969.149,1946.366,1965.454,64538733
1962.84,2009.36,1960.277,2008.126,89797981
2011.02,2092.868,2010.4,2072.991,159970773
2068.044,2074.857,2036.05,2039.486,121174175
2046.119,2076.665,2037.248,2059.39,101470357
2054.6,2066.363,2038.535,2065.72,96737399
2061.186,2075.813,2043.231,2044.922,103251321
2038.4,2043.372,2016.899,2023.396,92132049
2025.317,2035.22,1990.253,1992.648,104577571
1977.733,2005.474,1970.639,2004.762,82922190
2008.955,2051.526,2005.092,2043.876,109517360
2035.691,2042.773,2010.424,2033.329,106655779
2037.336,2045.365,2016.431,2021.174,98545366
2013.19,2021.574,2000.797,2010.85,73800429
1997.838,1997.838,1969.853,1976.306,78683274
1981.452,2006.232,1965.361,1990.064,77219784
2000.794,2015.472,1987.88,1993.799,70160603
2000.818,2029.928,1997.058,2029.067,91256686
2039.514,2047.084,2025.654,2029.418,93592767
2031.724,2050.911,2025.226,2050.481,85517968
2043.653,2066.74,2034.957,2060.5,105580975
2056.367,2069.561,2043.75,2046.778,107712594
2044.436,2058.561,2037.251,2044.895,84133290
2052.244,2061.708,2030.127,2052.235,95316423
2058.416,2102.347,2055.715,2101.283,135128974
2101.324,2106.397,2093.796,2106.156,117708875
2109.225,2122.965,2093.043,2100.137,114437802
2099.279,2108.405,2079.969,2081.88,99396656
2075.983,2198.848,2061.654,2068.452,153063326
2055.128,2091.132,2052.703,2085.602,97446783
2081.966,2098.98,2066.072,2072.595,107381773
2076.271,2076.317,2056.913,2072.961,87445991
2069.313,2083.333,2062.367,2067.124,90928307
2075.929,2079.846,2029.365,2057.458,112426351
2061.417,2097.344,2056.133,2096.474,119932652
2095.44,2105.376,2090.425,2103.567,126341966
2092.311,2113.817,2080.861,2101.301,161392026
2108.436,2110.894,2088.236,2097.227,133268219
2097.217,2114.393,2089.095,2098.382,170075649
2104.09,2108.683,2078.455,2098.448,149158524
2100.449,2123.847,2095.455,2123.112,138893175
2121.68,2132.996,2115.753,2127.618,142000386
2125.255,2127.855,2115.236,2122.43,126544104
2119.333,2143.244,2119.021,2139.993,143260660
2151.347,2218.529,2151.347,2212.516,219427086
2214.814,2238.551,2202.817,2237.984,237206649
2244.962,2258.075,2233.003,2241.268,244349455
2236.171,2270.268,2226.288,2255.605,209715110
2251.462,2259.424,2228.483,2236.217,171984229
2244.463,2248.471,2226.171,2231.401,154884020
2230.388,2230.929,2184.922,2185.56,154542555
2185.936,2195.904,2172.043,2191.851,115111887
2199.361,2223.068,2198.336,2221.044,133174858
2219.467,2219.543,2187.236,2207.531,160415055
2206.225,2217.974,2193.722,2198.515,160212762
2192.226,2192.226,2154.721,2155.809,140415346
2150.961,2165.777,2149.594,2160.027,105401788
2167.734,2176.303,2165.162,2174.665,92810081
2171.904,2200.018,2161.489,2198.199,126710203
2191.392,2212.347,2185.181,2211.769,130871737
2214.405,2214.592,2186.48,2190.929,149775896
2201.409,2228.871,2200.53,2228.146,156892176
2232.218,2242.984,2226.403,2237.773,165983386
2237.931,2240.25,2221.139,2233.412,153722825
2228.113,2228.113,2183.403,2193.074,154638637
2201.71,2211.03,2183.246,2188.542,126767944
2188.714,2203.291,2184.36,2193.78,103724631
2198.114,2230.285,2190.394,2229.237,136694408
2227.341,2227.341,2204.244,2210.652,149132831
2213.274,2226.847,2177.725,2183.107,146347090
2178.82,2183.412,2159.871,2164.322,103008953
2163.689,2170.612,2122.678,2132.955,113924520
2135.879,2140.957,2123.069,2133.869,88401322
2135.226,2163.657,2093.197,2128.864,143092811
2126.69,2161.935,2121.841,2160.463,119643362
2155.511,2155.511,2137.466,2141.614,108063020
2139.88,2157.313,2132.629,2149.562,89118477
2156.087,2160.578,2143.207,2149.634,76147941
2139.837,2158.148,2124.845,2157.24,91900031
2149.39,2166.171,2138.78,2139.607,100487344
2136.627,2141.6,2119.186,2129.4,81842610
2120.923,2128.581,2103.51,2106.127,83096859
2103.299,2117.28,2093.626,2109.471,69678299
2110.724,2127.938,2108.396,2126.772,79446731
2117.886,2117.912,2086.006,2087.941,88257094
2087.119,2102.38,2078.988,2100.506,83799373
2100.9,2153.213,2100.786,2135.827,125894520
2147.373,2198.316,2143.768,2197.219,157502714
2198.318,2203.297,2186.114,2193.125,125082307
2201.474,2207.105,2186.642,2206.613,118961861
2197.008,2206.531,2177.735,2205.766,137245516
2206.471,2211.066,2188.767,2196.378,113866457
2186.058,2209.148,2181.418,2186.115,108282655
2184.332,2192.579,2176.177,2183.073,100460830
2181.725,2207.617,2176.847,2201.07,115384411
2204.378,2234.387,2202.623,2219.372,134456777
2221.618,2224.944,2212.263,2220.504,106959053
2203.122,2231.921,2172.633,2207.371,174281990
2196.824,2227.925,2193.251,2222.67,113506410
2219.965,2260.871,2215.916,2251.762,157292943
2252.723,2255.261,2239.144,2247.063,122048414
2242.563,2248.147,2228.632,2237.108,103700929
2241.793,2249.169,2231.734,2238.2,93273639
2239.864,2250.504,2231.68,2237.492,109043133
2228.633,2228.633,2193.16,2204.166,109473150
2199.317,2214.548,2194.901,2202.796,86108671
2188.259,2204.637,2183.842,2196.075,85101012
2197.234,2201.696,2159.987,2160.861,101387594
2161.536,2165.543,2146.314,2151.079,78578936
2150.412,2156.593,2142.624,2148.285,64173584
2153.674,2159.142,2126.246,2127.792,73123479
2128.374,2131.737,2082.855,2084.794,86775212
2089.539,2099.522,2068.543,2089.707,68146636
2094.073,2111.805,2079.81,2092.905,70251467
2095.019,2107.232,2088.297,2106.354,65139096
2102.66,2102.66,2070.546,2073.099,78541408
2074.592,2110.357,2069.59,2101.251,76756827
2108.883,2112.009,2095.063,2097.529,74085056
2090.679,2120.274,2087.415,2115.978,80474375
2112.126,2113.11,2101.016,2109.387,68485486
2101.542,2102.167,2075.899,2083.136,84497241
2078.684,2078.684,2034.006,2045.709,89587608
2034.224,2052.279,2029.246,2047.317,63402938
2047.256,2062.952,2037.11,2044.34,71647364
2041.773,2057.196,2026.446,2027.622,75941883
2023.535,2029.297,2008.007,2013.298,75616121
2014.978,2027.181,2000.404,2009.564,66544776
2007.156,2027.428,2001.135,2026.842,70366614
2024.228,2027.409,2010.204,2023.348,67436222
2022.538,2034.707,2014.407,2023.701,72755719
2017.522,2017.868,2001.33,2004.949,67305720
2001.894,2005.938,1984.824,1991.253,56271247
1992.015,2014.152,1992.015,2008.313,59844911
2009.969,2052.339,2008.93,2051.749,98892856
2048.331,2052.528,2039.052,2042.18,84210585
2037.667,2060.986,2034.453,2054.392,92947921
2044.272,2044.846,2029.626,2033.3,88815426
2036.402,2047.129,2026.987,2038.513,72529043
2042.176,2051.583,2039.771,2049.914,73865462
2045.931,2045.931,2031.466,2033.083,62615184
2022.323,2044.73,2014.698,2044.497,73598755
2049.984,2087.975,2049.984,2086.067,124331833
2086.177,2111.061,2082.522,2103.671,142211324
2103.828,2110.904,2096.509,2109.955,126333186
2106.934,2122.826,2096.966,2098.401,146532634
2097.32,2116.186,2095.09,2115.848,111517950
2124.88,2136.447,2117.689,2135.415,140244443
2134.143,2134.143,2113.128,2119.066,142869308
2116.919,2152.961,2111.168,2142.554,151261246
2152.891,2177.978,2136.481,2138.782,157052276
2131.592,2132.703,2098.328,2113.693,117662651
2099.717,2099.717,2058.791,2076.686,123555308
2077.285,2087.616,2026.543,2034.219,140132978
2026.61,2041.627,2014.381,2041.254,110112687
2045.096,2068.314,2036.391,2047.354,132163852
2040.624,2058.489,2020.935,2056.302,111637907
2052.075,2078.333,2047.067,2075.235,127460891
2068.107,2074.025,2050.125,2071.473,115925792
2073.295,2074.815,2050.175,2053.084,107733082
2050.032,2065.79,2030.946,2059.578,109290133
2058.375,2079.49,2050.47,2057.908,103709540
2042.352,2042.634,1995.549,1999.065,115696666
1994.415,2008.071,1985.599,2001.157,92705265
1996.239,2011.06,1974.382,1997.692,101361719
2000.695,2029.12,1996.529,2019.111,100978116
2008.825,2017.913,1990.98,2004.339,87775111
2009.882,2024.372,1999.249,2023.673,86250374
2026.224,2034.917,2020.41,2025.196,96777193
2019.98,2022.181,2002.441,2021.734,95180797
2017.22,2030.847,1993.002,1993.479,110333048
1987.679,2052.472,1986.071,2047.619,144477656
2050.827,2074.056,2043.33,2066.279,147700085
2063.323,2079.551,2057.491,2067.311,131822232
2070.574,2074.572,2057.648,2063.67,102611116
2060.812,2073.982,2042.713,2046.588,119149374
2046.851,2060.134,2035.243,2041.712,121681965
2043.045,2048.134,2024.185,2033.306,94356536
2031.005,2050.681,2028.096,2047.46,83286576
2049.423,2060.778,2046.742,2058.988,102658525
2063.497,2066.007,2037.447,2043.702,108618421
2037.552,2060.104,2035.221,2058.831,83189056
2054.53,2102.452,2052.9,2098.284,133370983
2100.651,2108.75,2095.64,2105.237,105340471
2105.876,2146.67,2098.079,2134.3,156789609
2130.368,2138.651,2120.179,2130.542,131768359
2127.409,2134.434,2116.61,2131.539,102077853
2125.902,2125.902,2098.15,2101.601,107531151
2097.213,2112.05,2092.157,2105.122,89361657
2108.947,2110.716,2095.714,2098.885,89896325
2091.48,2099.637,2081.185,2097.748,88155695
2085.98,2103.078,2065.234,2065.826,96378369
2062.787,2073.663,2047.332,2072.831,98719882
2068.084,2076.349,2059.109,2067.382,78531521
2064.156,2075.757,2056.193,2057.033,78185955
2060.538,2065.643,2035.566,2036.519,93042333
2033.337,2035.99,2000.137,2003.487,89795262
2001.896,2021.68,1997.64,2020.341,76221275
2020.438,2029.538,2016.577,2026.358,74528578
2022.178,2028.957,2007.351,2027.353,79933395
2024.256,2038.705,2021.485,2028.038,74609411
2023.152,2024.631,2008.451,2010.083,74360192
2006.853,2036.941,2005.685,2015.274,77865393
2016.501,2020.454,2001.3,2011.135,76224244
2022.932,2055.506,2016.638,2052.871,115742077
2055.079,2061.06,2043.547,2050.728,97223388
2049.27,2056.574,2042.744,2047.91,72011125
2044.377,2047.316,2022.861,2024.974,75845154
2023.596,2027.756,2012.694,2026.504,66353660
2023.014,2023.267,1996.015,2005.183,65329438
2011.846,2018.156,2002.759,2008.119,61345382
2001.306,2025.194,1991.055,2024.951,61811547
2023.148,2041.96,2018.877,2021.285,74728474
2020.115,2034.569,2017.739,2034.569,63488065
2042.028,2045.381,2035.094,2041.476,70281220
2039.791,2044.148,2032.839,2034.565,67577889
2034.561,2052.656,2029.336,2050.228,81338642
2051.84,2057.077,2039.238,2040.595,81242921
2040.394,2046.96,2031.373,2039.212,75148898
2039.196,2049.576,2037.3,2038.305,71584124
2037.989,2038.481,2012.913,2024.834,72412771
2019.442,2041.701,2016.175,2040.878,67949536
2040.864,2041.573,2022.158,2029.956,66021744
2024.942,2045.255,2023.198,2030.502,64788317
2033.207,2052.765,2026.389,2052.532,79623717
2049.128,2056.631,2045.407,2054.948,74444354
2051.582,2057.105,2045.962,2051.713,81711186
2049.206,2073.596,2048.618,2070.715,97174806
2070.699,2087.322,2069.441,2085.983,95939770
2080.482,2080.482,2064.666,2066.698,87800481
2064.383,2066.913,2051.746,2055.519,87245350
2054.62,2059.255,2017.653,2023.735,92914274
2013.414,2027.148,2010.53,2026.674,67167246
2026.226,2033.32,2022.917,2024.365,70485162
2023.699,2034.707,2021.75,2033.931,71214634
2030.433,2030.616,2018.36,2025.502,67539610
2025.662,2040.754,2025.314,2038.677,80955778
2031.907,2043.982,2025.073,2036.51,97592017
2038.613,2052.342,2038.527,2048.327,96666598
2051.225,2052.635,2041.937,2050.381,98457409
2049.485,2060.595,2044.035,2059.418,109553911
2051.632,2066.641,2048.081,2063.229,122926582
2062.358,2065.078,2054.217,2059.375,105008792
2058.128,2064.043,2050.887,2059.927,97168754
2058.134,2064.433,2047.204,2064.021,95053393
2061.635,2062.474,2037.601,2038.612,113305841
2036.54,2045.527,2034.956,2038.342,97943819
2033.869,2051.737,2033.004,2046.961,105088083
2047.744,2067.342,2044.901,2066.646,115119740
2065.9,2070.358,2059.679,2070.357,124488768
2068.343,2075.493,2061.572,2067.276,137128020
2062.888,2062.888,2046.189,2055.591,104491812
2047.498,2067.233,2045.996,2059.067,106641094
2057.767,2061.823,2049.175,2054.479,93857870
2050.5,2078.085,2049.815,2075.481,123191868
2074.195,2088.192,2072.229,2078.489,137292211
2079.632,2107.946,2079.632,2105.062,165676996
2108.714,2127.217,2106.714,2126.614,142495826
2135.249,2181.496,2135.249,2177.948,236185752
2179.826,2193.523,2172.102,2183.192,200264257
2178.179,2194.572,2177.244,2181.243,184922187
2179.543,2202.126,2173.9,2201.562,164691654
2194.17,2218.789,2184.641,2185.303,191475042
2190.036,2224.068,2186.917,2223.331,174097403
2224.632,2226.838,2206.85,2219.945,175386987
2212.003,2223.893,2192.993,2217.465,177711707
2216.659,2220.568,2185.763,2187.669,175233274
2188.709,2199.578,2180.597,2194.425,135181443
2199.433,2225.961,2198.314,2224.654,150583421
2222.696,2222.979,2210,2221.595,154799046
2223.051,2230.991,2202.443,2222.877,178062806
2221.541,2230.894,2204.384,2206.466,170149123
2207.226,2230.872,2203.242,2226.734,149978691
2229.804,2242.035,2228.134,2239.466,163928626
2242.34,2246.016,2227.925,2245.33,177744592
2241.664,2248.939,2233.892,2240.211,167658383
2239.568,2240.077,2211.63,2230.458,165733498
2228.974,2243.303,2225.267,2240.812,160111672
2241.1,2241.553,2222.009,2229.274,162119578
2225.291,2232.785,2200.618,2207.106,163507424
2207.03,2216.67,2204.048,2209.465,120885885
2210.484,2219.473,2194.861,2195.818,124229014
2198.946,2218.696,2193.263,2217.2,105202496
2220.129,2236.286,2217.685,2235.511,129166583
2239.684,2267.509,2234.378,2266.046,192124869
2268.395,2290.547,2268.1,2288.627,212478998
2290.029,2307.701,2283.277,2306.862,199489978
2311.305,2327.557,2307.447,2326.432,213181917
2328.426,2331.917,2315.894,2326.527,196990318
2318.496,2321.908,2306.421,2318.305,189828991
2315.732,2343.595,2304.602,2311.679,222221798
2308.346,2331.95,2302.775,2331.95,193471540
2330.187,2340.449,2321.593,2339.14,215112414
2341.027,2347.935,2293.869,2296.555,302694111
2298.982,2309.048,2282.795,2307.893,210842453
2303.85,2319.875,2297.931,2315.928,189089045
2312.984,2331.561,2305.517,2329.451,174648487
2323.554,2323.554,2284.378,2289.866,175842354
2289.091,2311.525,2289.024,2309.718,156855169
2302.231,2345.747,2297.876,2343.575,222525725
2352.865,2365.154,2336.805,2345.103,225688323
2339.288,2350.109,2329.955,2347.718,174748285
2353.708,2363.059,2346.579,2357.711,200111021
2361.318,2365.491,2354.268,2363.87,193918690
2368.576,2382.794,2354.29,2382.794,204397326
2383.859,2391.348,2367.111,2389.371,235920010
2380.755,2386.277,2365.075,2374.54,224671126
2366.426,2366.862,2341.124,2366.009,200899314
2362.802,2380.515,2349.194,2359.475,196831418
2358.233,2374.808,2344.373,2373.67,202804915
2361.13,2389.675,2353.406,2356.499,248201168
2352.784,2360.597,2312.826,2341.184,212300962
2346.052,2357.509,2340.459,2356.728,160022305
2355.033,2361.653,2337.551,2339.657,168828288
2339.223,2352.124,2324.59,2326.553,152698425
2322.316,2329.927,2297.33,2302.418,162636308
2303.08,2314.875,2296.657,2302.28,132225281
2293.573,2293.644,2279.836,2290.437,130261568
2294.012,2338.278,2294.012,2337.871,178590357
2343.72,2381.643,2339.712,2373.03,265588687
2371.891,2397.256,2365.919,2391.076,294645943
2393.178,2423.596,2384.483,2420.178,325763522
2425.225,2436.785,2418.167,2430.032,298821235
2428.271,2435.223,2417.221,2430.677,309013039
2432.169,2434.363,2415.502,2419.254,263606654
2419.617,2426.89,2401.75,2425.864,222005088
2427.898,2454.423,2407.442,2418.171,291172245
2436.628,2474.156,2428.185,2473.673,300628203
2483.648,2508.623,2445.96,2469.673,411904065
2454.602,2494.917,2444.814,2494.476,252933852
2494.998,2507.743,2471.407,2485.606,295037058
2477.966,2481.025,2457.045,2478.824,220607619
2506.864,2508.767,2472.446,2474.009,215687800
2474.182,2477.052,2449.813,2456.366,201062570
2452.15,2461.491,2442.71,2450.986,186235771
2443.276,2458.319,2437.476,2452.66,165495213
2452.635,2488.201,2446.646,2486.791,212239774
2505.532,2546.746,2495.521,2532.879,363485835
2531.998,2568.381,2527.077,2567.597,314315572
2572.649,2605.07,2570.404,2604.345,337127249
2615.367,2631.399,2599.108,2630.486,364075719
2629.626,2683.18,2622.061,2682.835,465880035
2691.725,2720.743,2668.841,2680.155,446791741
2667.82,2777.372,2665.686,2763.545,437733381
2768.678,2824.179,2733.868,2779.525,562120281
2783.469,2900.508,2772.432,2899.456,532687718
2926.573,2978.029,2813.052,2937.647,640500296
2907.815,3041.657,2879.847,3020.258,587570890
2992.49,3091.324,2834.592,2856.269,771998379
2855.94,2946.707,2807.678,2940.006,512886913
2912.346,2965.675,2892.611,2925.743,482632733
2929.36,2962.51,2914.956,2938.173,409480811
2921.446,2960.227,2890.904,2953.421,400371695
2953.811,3021.897,2943.912,3021.518,453842723
3031.952,3076.599,2993.333,3061.02,542503179
3062.801,3089.791,3030.319,3057.521,435904952
3053.075,3117.527,3018.421,3108.596,521073511
3129.267,3189.867,3090.509,3127.445,679371915
3085.08,3136.838,3025.667,3032.612,437762400
3039.206,3050.507,2934.911,2972.532,376805246
2992.462,3073.345,2969.874,3072.536,376947776
3078.005,3164.155,3064.176,3157.603,460700932
3212.559,3223.86,3126.944,3168.016,510111439
3160.801,3190.299,3130.353,3165.815,397725320
3172.597,3239.357,3157.259,3234.677,405998521
3258.627,3369.281,3253.883,3350.519,531352391
3330.799,3394.224,3303.184,3351.446,501661695
3326.649,3374.896,3312.211,3373.954,391918880
3371.957,3381.566,3285.095,3293.456,371131170
3276.965,3404.834,3267.509,3285.412,410240872
3258.213,3275.185,3191.582,3229.316,322064679
3223.542,3259.386,3214.412,3235.301,230725754
3242.337,3268.483,3193.978,3222.437,240190747
3224.07,3337.084,3207.545,3336.455,282546240
3343.603,3400.318,3340.49,3376.495,339876753
3189.727,3262.207,3095.066,3116.351,401098789
3114.56,3190.245,3100.477,3173.052,357080811
3189.085,3337.004,3178.343,3323.611,410956024
3327.319,3352.384,3293.978,3343.344,353382961
3357.096,3406.786,3328.293,3351.764,366249240
3347.257,3384.798,3321.315,3383.182,317541007
3389.853,3390.216,3290.219,3352.96,374517551
3325.722,3354.802,3294.655,3305.738,301927095
3258.997,3286.786,3234.241,3262.305,274658613
3273.747,3288.503,3210.308,3210.363,258312548
3148.136,3175.134,3122.572,3128.3,250861629
3156.086,3207.935,3129.732,3204.907,248192164
3212.822,3238.982,3171.144,3174.126,249098086
3251.212,3251.212,3135.819,3136.531,306139305
3120.09,3129.539,3052.939,3075.907,246749666
3063.51,3119.034,3049.111,3095.124,206108383
3090.49,3142.099,3084.253,3141.593,193817139
3145.765,3166.421,3139.052,3157.704,172840094
3157.959,3181.766,3134.244,3173.416,194592309
3186.808,3237.159,3182.794,3203.827,261290436
3206.137,3228.846,3195.884,3222.363,223797429
3230.884,3255.725,3230.772,3246.906,228332624
3256.479,3257.223,3215.552,3228.843,233348094
3222.151,3300.616,3202.188,3298.359,301263875
3296.831,3324.546,3291.007,3310.303,299163717
3332.721,3336.76,3298.669,3336.285,346445671
3317.695,3317.695,3260.429,3263.052,382044619
3264.182,3286.588,3250.484,3279.533,293639522
3264.085,3266.638,3221.666,3248.476,320663585
3248.036,3266.933,3234.533,3241.187,282915791
3224.314,3307.702,3198.37,3302.408,321495440
3289.085,3309.915,3277.095,3286.068,285817576
3289.594,3325.054,3278.471,3290.9,282985535
3314.813,3360.054,3300.488,3349.323,357295105
3359.488,3391.255,3352.15,3372.911,328410154
3391.158,3449.305,3377.087,3449.305,399132430
3469.603,3504.123,3459.694,3502.847,520939506
3510.501,3577.662,3503.853,3577.301,545217144
3576.019,3600.684,3546.844,3582.271,537346614
3587.084,3632.338,3569.38,3617.318,516661669
3640.104,3688.249,3635.485,3687.728,536062832
3692.569,3715.873,3600.698,3691.41,639554669
3680.953,3693.151,3634.559,3660.727,521886348
3641.942,3707.318,3615.011,3682.095,488647203
3686.134,3710.477,3656.831,3691.096,408945165
3710.612,3795.935,3710.612,3786.568,564702353
3822.987,3835.567,3737.043,3747.899,561676037
3748.34,3817.082,3742.213,3810.294,447458319
3827.689,3835.451,3775.894,3825.784,479299673
3803.383,3864.405,3792.211,3863.929,473033311
3899.42,3961.666,3891.728,3961.378,570447535
3976.532,4000.22,3903.648,3994.811,618085419
4006.13,4016.396,3900.027,3957.534,585176825
3947.492,4040.348,3929.319,4034.31,484283619
4072.723,4128.072,4057.293,4121.715,589814227
4125.782,4168.346,4091.257,4135.565,610683541
4135.648,4175.494,4069.007,4084.163,613005812
4055.916,4195.305,4031.244,4194.823,551242956
4254.723,4317.223,4238.91,4287.296,701706205
4301.352,4356.001,4190.681,4217.077,857132807
4212.185,4294.375,4188.569,4293.623,634470627
4304.597,4400.193,4297.951,4398.494,680305086
4414.485,4444.41,4358.844,4414.508,667344661
4355.951,4416.376,4318.119,4393.686,628554996
4441.929,4529.735,4441.929,4527.396,671088521
4527.635,4572.391,4432.904,4476.215,767676416
4446.119,4499.945,4398.639,4476.62,519834202
4483.013,4507.344,4441.054,4441.655,526727975
4441.343,4487.57,4387.426,4480.464,494173398
4479.848,4488.865,4282.237,4298.706,572858596
4311.641,4376.353,4187.368,4229.266,481732993
4197.896,4213.764,4108.009,4112.214,394566653
4152.984,4206.86,4099.042,4205.917,397428094
4231.271,4334.877,4187.82,4333.584,488750515
4342.37,4402.309,4317.975,4401.219,521866408
4402.378,4415.629,4342.481,4375.76,510490475
4372.816,4397.745,4329.042,4378.311,449077935
